year,industry_raw,industry_code,industry_level,births,survival_of_1_year,percent_of_1_year,survival_of_2_year,percent_of_2_year,survival_of_3_year,percent_of_3_year,survival_of_4_year,percent_of_4_year,survival_of_5_year,percent_of_5_year
2020,477 : Retail sale of other goods in specialised stores,477,group,5130,4775,93.0799220272905,3885,75.7309941520468,2990,58.2846003898635,2515,49.0253411306043,NA,NA
2020,478 : Retail sale via stalls and markets,478,group,695,575,82.7338129496403,495,71.2230215827338,315,45.3237410071942,265,38.1294964028777,NA,NA
2020,"479 : Retail trade not in stores, stalls or markets",479,group,16785,13145,78.3139708072684,10910,64.9985105749181,5720,34.0780458742925,4255,25.3500148942508,NA,NA
2020,49 : Land transport and transport via pipelines,49,division,14840,14265,96.1253369272237,7965,53.6725067385445,5065,34.1307277628032,4010,27.0215633423181,NA,NA
2020,"491 : Passenger rail transport, interurban",491,group,0,0,0,0,0,0,0,0,0,NA,NA
2020,492 : Freight rail transport,492,group,30,30,100,20,66.6666666666667,15,50,10,33.3333333333333,NA,NA
2020,493 : Other passenger land transport,493,group,1405,1315,93.5943060498221,1045,74.3772241992883,810,57.6512455516014,700,49.8220640569395,NA,NA
2020,494 : Freight transport by road and removal services,494,group,13405,12920,96.3819470346886,6900,51.473330846699,4240,31.6299888101455,3300,24.6176799701604,NA,NA
2020,495 : Transport via pipeline,495,group,0,0,0,0,0,0,0,0,0,NA,NA
2020,50 : Water transport,50,division,125,125,100,95,76,80,64,70,56,NA,NA
2020,501 : Sea and coastal passenger water transport,501,group,55,55,100,40,72.7272727272727,30,54.5454545454545,25,45.4545454545455,NA,NA
2020,502 : Sea and coastal freight water transport,502,group,60,60,100,50,83.3333333333333,45,75,40,66.6666666666667,NA,NA
2020,503 : Inland passenger water transport,503,group,10,10,100,5,50,5,50,5,50,NA,NA
2020,504 : Inland freight water transport,504,group,0,0,0,0,0,0,0,0,0,NA,NA
2020,51 : Air transport,51,division,60,55,91.6666666666667,45,75,30,50,25,41.6666666666667,NA,NA
2020,511 : Passenger air transport,511,group,40,35,87.5,30,75,25,62.5,20,50,NA,NA
2020,512 : Freight air transport and space transport,512,group,20,20,100,15,75,5,25,5,25,NA,NA
2020,52 : Warehousing and support activities for transportation,52,division,2430,2295,94.4444444444444,1650,67.9012345679012,1145,47.119341563786,950,39.0946502057613,NA,NA
2020,521 : Warehousing and storage,521,group,415,390,93.9759036144578,310,74.6987951807229,220,53.0120481927711,195,46.9879518072289,NA,NA
2020,522 : Support activities for transportation,522,group,2015,1905,94.5409429280397,1340,66.5012406947891,925,45.9057071960298,755,37.468982630273,NA,NA
2020,53 : Postal and courier activities,53,division,19910,16575,83.2496233048719,8550,42.9432446007032,3865,19.4123556002009,2720,13.6614766449021,NA,NA
2020,531 : Postal activities under universal service obligation,531,group,200,195,97.5,160,80,115,57.5,100,50,NA,NA
2020,532 : Other postal and courier activities,532,group,19710,16380,83.1050228310502,8390,42.5672247590056,3750,19.0258751902588,2620,13.2927447995941,NA,NA
2020,55 : Accommodation,55,division,1695,1585,93.5103244837758,1350,79.646017699115,1095,64.6017699115044,950,56.047197640118,NA,NA
2020,551 : Hotels and similar accommodation,551,group,680,630,92.6470588235294,555,81.6176470588235,440,64.7058823529412,375,55.1470588235294,NA,NA
2020,552 : Holiday and other short-stay accommodation,552,group,660,615,93.1818181818182,490,74.2424242424242,395,59.8484848484849,340,51.5151515151515,NA,NA
2020,"553 : Camping grounds, recreational vehicle parks and trailer parks",553,group,145,135,93.1034482758621,125,86.2068965517241,105,72.4137931034483,100,68.9655172413793,NA,NA
2020,559 : Other accommodation,559,group,210,205,97.6190476190476,180,85.7142857142857,155,73.8095238095238,135,64.2857142857143,NA,NA
2020,56 : Food and beverage service activities,56,division,23490,22310,94.9765857811835,17300,73.6483610046828,12905,54.9382716049383,9795,41.698595146871,NA,NA
2020,561 : Restaurants and mobile food service activities,561,group,15785,14960,94.7735191637631,12685,80.3611023123218,9580,60.6905289832119,7195,45.5812480202724,NA,NA
2020,562 : Event catering and other food service activities,562,group,4090,3965,96.9437652811736,1725,42.1760391198044,1045,25.5501222493887,825,20.1711491442543,NA,NA
2020,563 : Beverage serving activities,563,group,3615,3385,93.6376210235131,2890,79.9446749654219,2280,63.0705394190871,1775,49.1009681881051,NA,NA
2020,58 : Publishing activities,58,division,1540,1450,94.1558441558442,1170,75.974025974026,905,58.7662337662338,765,49.6753246753247,NA,NA
2020,"581 : Publishing of books, periodicals and other publishing activities",581,group,920,870,94.5652173913043,710,77.1739130434783,555,60.3260869565217,465,50.5434782608696,NA,NA
2020,582 : Software publishing,582,group,620,580,93.5483870967742,460,74.1935483870968,350,56.4516129032258,300,48.3870967741936,NA,NA
2020,"59 : Motion picture, video and television programme production, sound recording and music publishing activities",59,division,3680,3460,94.0217391304348,2925,79.4836956521739,2355,63.9945652173913,2010,54.6195652173913,NA,NA
2020,"591 : Motion picture, video and television programme activities",591,group,3020,2835,93.8741721854305,2380,78.8079470198676,1920,63.5761589403974,1635,54.1390728476821,NA,NA
2020,592 : Sound recording and music publishing activities,592,group,660,625,94.6969696969697,545,82.5757575757576,435,65.9090909090909,375,56.8181818181818,NA,NA
2020,60 : Programming and broadcasting activities,60,division,240,230,95.8333333333333,190,79.1666666666667,150,62.5,125,52.0833333333333,NA,NA
2020,601 : Radio broadcasting,601,group,90,85,94.4444444444444,70,77.7777777777778,55,61.1111111111111,45,50,NA,NA
2020,602 : Television programming and broadcasting activities,602,group,150,145,96.6666666666667,120,80,95,63.3333333333333,80,53.3333333333333,NA,NA
2020,61 : Telecommunications,61,division,945,905,95.7671957671958,705,74.6031746031746,515,54.4973544973545,445,47.0899470899471,NA,NA
2020,611 : Wired telecommunications activities,611,group,235,220,93.6170212765958,175,74.468085106383,140,59.5744680851064,120,51.063829787234,NA,NA
2020,612 : Wireless telecommunications activities,612,group,220,210,95.4545454545455,160,72.7272727272727,120,54.5454545454545,105,47.7272727272727,NA,NA
2020,613 : Satellite telecommunications activities,613,group,20,20,100,15,75,10,50,10,50,NA,NA
2020,619 : Other telecommunications activities,619,group,470,455,96.8085106382979,355,75.531914893617,245,52.1276595744681,210,44.6808510638298,NA,NA
2020,"62 : Computer programming, consultancy and related activities",62,division,14505,13665,94.2088934850052,10580,72.9403653912444,7820,53.9124439848328,6480,44.6742502585315,NA,NA
2020,"620 : Computer programming, consultancy and related activities",620,group,14505,13665,94.2088934850052,10580,72.9403653912444,7820,53.9124439848328,6480,44.6742502585315,NA,NA
2020,63 : Information service activities,63,division,1545,1450,93.8511326860841,1090,70.5501618122977,735,47.5728155339806,595,38.5113268608414,NA,NA
2020,"631 : Data processing, hosting and related activities; web portals",631,group,780,725,92.948717948718,560,71.7948717948718,380,48.7179487179487,310,39.7435897435897,NA,NA
2020,639 : Other information service activities,639,group,765,725,94.7712418300653,530,69.281045751634,355,46.4052287581699,285,37.2549019607843,NA,NA
2020,"64 (Excl 642) : Financial service activities, except insurance and pension funding",64,division,1735,1655,95.3890489913545,1470,84.7262247838617,1280,73.7752161383285,1120,64.5533141210375,NA,NA
2020,641 : Monetary intermediation,641,group,5,5,100,0,0,0,0,0,0,NA,NA
2020,"643 : Trusts, funds and similar financial entities",643,group,150,140,93.3333333333333,115,76.6666666666667,100,66.6666666666667,80,53.3333333333333,NA,NA
2020,"649 : Other financial service activities, except insurance and pension funding",649,group,1580,1510,95.5696202531646,1355,85.7594936708861,1180,74.6835443037975,1040,65.8227848101266,NA,NA
2020,"65 : Insurance, reinsurance and pension funding, except compulsory social security",65,division,230,125,54.3478260869565,105,45.6521739130435,80,34.7826086956522,70,30.4347826086957,NA,NA
2020,651 : Insurance,651,group,130,125,96.1538461538462,105,80.7692307692308,80,61.5384615384615,70,53.8461538461538,NA,NA
2020,652 : Reinsurance,652,group,0,0,0,0,0,0,0,0,0,NA,NA
2020,653 : Pension funding,653,group,100,0,0,0,0,0,0,0,0,NA,NA
2020,66 : Activities auxiliary to financial services and insurance activities,66,division,1330,1250,93.984962406015,1060,79.6992481203008,880,66.1654135338346,770,57.8947368421053,NA,NA
2020,"661 : Activities auxiliary to financial services, except insurance and pension funding",661,group,685,640,93.4306569343066,530,77.3722627737226,440,64.2335766423358,390,56.9343065693431,NA,NA
2020,662 : Activities auxiliary to insurance and pension funding,662,group,485,465,95.8762886597938,400,82.4742268041237,330,68.0412371134021,285,58.7628865979381,NA,NA
2020,663 : Fund management activities,663,group,160,145,90.625,130,81.25,110,68.75,95,59.375,NA,NA
2020,68 : Real estate activities,68,division,10245,9515,92.8745729624207,7920,77.3060029282577,6525,63.6896046852123,5755,56.1737432894095,NA,NA
2020,681 : Buying and selling of own real estate,681,group,1960,1785,91.0714285714286,1465,74.7448979591837,1160,59.1836734693878,975,49.7448979591837,NA,NA
2020,682 : Renting and operating of own or leased real estate,682,group,4845,4480,92.4664602683178,3725,76.8833849329205,3180,65.6346749226006,2875,59.3395252837977,NA,NA
2020,683 : Real estate activities on a fee or contract basis,683,group,3440,3250,94.4767441860465,2730,79.3604651162791,2185,63.5174418604651,1905,55.3779069767442,NA,NA
2020,69 : Legal and accounting activities,69,division,5430,5180,95.3959484346225,4425,81.4917127071823,3725,68.6003683241252,3330,61.3259668508287,NA,NA
2020,691 : Legal activities,691,group,1960,1880,95.9183673469388,1650,84.1836734693878,1450,73.9795918367347,1335,68.1122448979592,NA,NA
2020,"692 : Accounting, bookkeeping and auditing activities; tax consultancy",692,group,3470,3300,95.1008645533141,2775,79.971181556196,2275,65.5619596541787,1995,57.492795389049,NA,NA
2020,70 : Activities of head offices; management consultancy activities,70,division,20775,19620,94.4404332129964,15865,76.3658243080626,12085,58.1708784596871,10095,48.5920577617329,NA,NA
2020,701 : Activities of head offices,701,group,1105,940,85.0678733031674,860,77.8280542986425,720,65.158371040724,640,57.9185520361991,NA,NA
2020,702 : Management consultancy activities,702,group,19670,18680,94.9669547534316,15005,76.2836807320793,11365,57.7783426537875,9455,48.0681240467717,NA,NA
2020,71 : Architectural and engineering activities; technical testing and analysis,71,division,7780,7395,95.0514138817481,5760,74.0359897172236,4345,55.8483290488432,3740,48.0719794344473,NA,NA
2020,711 : Architectural and engineering activities and related technical consultancy,711,group,7390,7025,95.0608930987821,5470,74.0189445196211,4135,55.9539918809202,3565,48.2408660351827,NA,NA
2020,712 : Technical testing and analysis,712,group,390,370,94.8717948717949,290,74.3589743589744,210,53.8461538461538,175,44.8717948717949,NA,NA
2020,72 : Scientific research and development,72,division,760,710,93.4210526315789,580,76.3157894736842,485,63.8157894736842,420,55.2631578947368,NA,NA
2020,721 : Research and experimental development on natural sciences and engineering,721,group,675,635,94.0740740740741,520,77.037037037037,435,64.4444444444444,375,55.5555555555556,NA,NA
2020,722 : Research and experimental development on social sciences and humanities,722,group,85,75,88.2352941176471,60,70.5882352941177,50,58.8235294117647,45,52.9411764705882,NA,NA
2020,73 : Advertising and market research,73,division,2790,2650,94.9820788530466,2140,76.7025089605735,1625,58.2437275985663,1375,49.2831541218638,NA,NA
2020,731 : Advertising,731,group,2600,2470,95,1995,76.7307692307692,1510,58.0769230769231,1275,49.0384615384615,NA,NA
2020,732 : Market research and public opinion polling,732,group,190,180,94.7368421052632,145,76.3157894736842,115,60.5263157894737,100,52.6315789473684,NA,NA
2020,"74 : Other professional, scientific and technical activities",74,division,13340,12570,94.2278860569715,10155,76.1244377811094,7845,58.808095952024,6425,48.1634182908546,NA,NA
2020,741 : Specialised design activities,741,group,2415,2300,95.2380952380952,1910,79.0890269151139,1515,62.7329192546584,1310,54.2443064182195,NA,NA
2020,742 : Photographic activities,742,group,745,705,94.6308724832215,565,75.8389261744966,450,60.4026845637584,410,55.0335570469799,NA,NA
2020,743 : Translation and interpretation activities,743,group,160,150,93.75,110,68.75,90,56.25,75,46.875,NA,NA
2020,"749 : Other professional, scientific and technical activities n.e.c.",749,group,10020,9415,93.9620758483034,7570,75.5489021956088,5790,57.7844311377245,4630,46.2075848303393,NA,NA
2020,75 : Veterinary activities,75,division,400,370,92.5,280,70,205,51.25,180,45,NA,NA
2020,750 : Veterinary activities,750,group,400,370,92.5,280,70,205,51.25,180,45,NA,NA
2020,77 : Rental and leasing activities,77,division,1855,1750,94.3396226415094,1425,76.8194070080862,1090,58.7601078167116,925,49.8652291105121,NA,NA
2020,771 : Renting and leasing of motor vehicles,771,group,595,565,94.9579831932773,445,74.7899159663866,315,52.9411764705882,255,42.8571428571429,NA,NA
2020,772 : Renting and leasing of personal and household goods,772,group,280,260,92.8571428571429,200,71.4285714285714,150,53.5714285714286,130,46.4285714285714,NA,NA
2020,"773 : Renting and leasing of other machinery, equipment and tangible goods",773,group,840,795,94.6428571428571,675,80.3571428571429,540,64.2857142857143,465,55.3571428571429,NA,NA
2020,"774 : Leasing of intellectual property and similar products, except copyrighted works",774,group,140,130,92.8571428571429,105,75,85,60.7142857142857,75,53.5714285714286,NA,NA
2020,78 : Employment activities,78,division,4170,3960,94.9640287769784,2830,67.8657074340528,2255,54.0767386091127,1960,47.0023980815348,NA,NA
2020,781 : Activities of employment placement agencies,781,group,2325,2205,94.8387096774194,1770,76.1290322580645,1455,62.5806451612903,1290,55.4838709677419,NA,NA
2020,782 : Temporary employment agency activities,782,group,1125,1070,95.1111111111111,695,61.7777777777778,535,47.5555555555556,440,39.1111111111111,NA,NA
2020,783 : Other human resources provision,783,group,720,685,95.1388888888889,365,50.6944444444444,265,36.8055555555556,230,31.9444444444444,NA,NA
2020,"79 : Travel agency, tour operator and other reservation service and related activities",79,division,935,885,94.6524064171123,655,70.0534759358289,470,50.2673796791444,400,42.7807486631016,NA,NA
2020,791 : Travel agency and tour operator activities,791,group,720,685,95.1388888888889,505,70.1388888888889,365,50.6944444444444,310,43.0555555555556,NA,NA
2020,799 : Other reservation service and related activities,799,group,215,200,93.0232558139535,150,69.7674418604651,105,48.8372093023256,90,41.8604651162791,NA,NA
2020,80 : Security and investigation activities,80,division,1570,1485,94.5859872611465,1155,73.5668789808917,890,56.687898089172,730,46.4968152866242,NA,NA
2020,801 : Private security activities,801,group,1015,955,94.0886699507389,735,72.4137931034483,555,54.679802955665,440,43.3497536945813,NA,NA
2020,802 : Security systems service activities,802,group,470,450,95.7446808510638,365,77.6595744680851,300,63.8297872340426,265,56.3829787234042,NA,NA
2020,803 : Investigation activities,803,group,85,80,94.1176470588235,55,64.7058823529412,35,41.1764705882353,25,29.4117647058824,NA,NA
2020,81 : Services to buildings and landscape activities,81,division,4760,4505,94.6428571428571,3765,79.0966386554622,2980,62.6050420168067,2530,53.1512605042017,NA,NA
